GO:0005575,GO:0005634,GO:0005730,GO:0005615,GO:0031410,GO:0005576,GO:0043025,GO:0043204,GO:0034774,GO:0060205,GO:0016020,GO:0016021,GO:0000139,GO:0005794,GO:0030173,GO:0005739,GO:0005741,GO:0005743,GO:0001401,GO:0061617,GO:0005886,GO:0005887,GO:0005759,GO:0005947,GO:0005829,GO:0005737,GO:0030141,GO:0062023,GO:0005732,GO:0005783,GO:0005789,GO:0030176,GO:0048500,GO:0005785,GO:0000839,GO:0032040,GO:0034388,GO:0005788,GO:0009897,GO:0032991,GO:0030027,GO:0005856,GO:0005793,GO:0042470,GO:0034663,GO:0016222,GO:0005654,GO:0016604,GO:0005925,GO:0016607,GO:0014069,GO:0070877,GO:0030054,GO:0042995,GO:0030424,GO:0031463,GO:0005912,GO:0030057,GO:0005787,GO:0043231,GO:0031090
GO:0030027,0,0.00203261247006354,0.00152397201547794,0.00167099898062726,0.00173732033488101,0.00179596475052093,0.00149721647343309,0.00129007927245955,0.00104239250704139,0.00105910339670451,0.00217949897780045,0.0018844365686223,0.00136939789150208,0.00163502673492548,0.00120920036521529,0.00175869061791409,0.00133970139541,0.00147846218599432,0.00102082770521759,0.00108454361220375,0.00194704893099092,0.0016458195686635,0.00140305711465787,0.00103240084846794,0.00174232882242134,0.00219094435695599,0.00143712428654226,0.0014470808044076,0,0.00163779719098577,0.00148451788185117,0.00132236038889278,0.00111961750789238,0.00102082770521759,0.00105120532335119,0,0.00103240084846794,0.00123616585520176,0.00146691064383925,0,0.998136334977562,0.00178701508662564,0.00124349264638046,0.00119891588763978,0.00110388763389282,0.000989742075975614,0.00172207696362542,0.00148778651362769,0.00132080189826931,0.00138372525743923,0.00144411911566647,0.000989742075975614,0.00184406786444788,0.583304571504614,0.526766652060025,0,0.00123616585520176,0.00117047695292091,0.00104239250704139,0.00217253804007494,0.0017223142952535
GO:0005856,0,0.255107689870609,0.547066514580365,0.00249425718722886,0.198683901464978,0.00278334170637247,0.0021259287761322,0.00173123384185726,0.0986042877726991,0.100603211374275,0.00382705389278672,0.00300174866630794,0.141006361395364,0.181405068029498,0.119334710667201,0.202428751419502,0.136848175657835,0.156869070851878,0.0960491765476907,0.103678563437601,0.0031638127582595,0.00243856895276937,0.145801011817794,0.0974170239589386,0.103369077721747,0.150290393585681,0.150744423940267,0.00202624814568996,0,0.181859438574065,0.140032807513221,0.119328875193506,0.0559346301200298,0.0960491765476907,0.0996563839239243,0,0.32540276842996,0.122855610777404,0.00206534189652045,0,0.00178701508662564,0.950496977339317,0.123820864079482,0.118004806480373,0.10604342777023,0.0924135996474161,0.196041985735942,0.158270146667082,0.00178701508662564,0.143036525333521,0.13470121794014,0.0924135996474161,0.00290060261195789,0.00284777236128542,0.00221349246302757,0.059635079237892,0.00163551155432468,0.0015224659695341,0.087514231201235,0.285870548989767,0.174029422354238
GO:0005793,0,0.22518535899479,0.172606726450264,0.00154915043673557,0.181451743415184,0.00165597324349942,0.00139864682117543,0.00121622415599302,0.112265766477085,0.113980068176411,0.00197670752346488,0.00173090252119937,0.156159647316524,0.184286042996951,0.138875270776476,0.197158727488242,0.152974083396986,0.167787607005378,0.118232781098697,0.125253957116276,0.0017835852401871,0.0015274854782763,0.159760195147355,0.119511068955989,0.18193519781154,0.224400528381131,0.152084799051193,0.00135479857483968,0,0.184575954838483,0.138041825255274,0.123846745911419,0.120166526696352,0.118232781098697,0.121585248870787,0,0.119511068955989,0.141801932108826,0.00137216473248636,0,0.00124349264638046,0.123820864079482,0.99914697919371,0.128222830852922,0.127377649785324,0.114792694032756,0.193361906701596,0.16877654888388,0.00124349264638046,0.157693563810933,0.0901500376780584,0.114792694032756,0.0016967843575388,0.00167856828147372,0.00143602051189278,0.0433749959029466,0.00116819205410517,0.00110935676675049,0.0988524957425761,0.239248990327846,0.158495744374662
GO:0042470,0,0.17485822823684,0.135695592654152,0.00148057017464494,0.580974904004566,0.00157784737517879,0.00134250325932663,0.00117354745585502,0.365845730764689,0.371268630847166,0.0018663955496065,0.00164572846281531,0.139967611990738,0.164082913592826,0.124987868905483,0.175013529232869,0.137216038960324,0.149976221533411,0.106935365291824,0.113095589124841,0.00169328271496591,0.00146076869577864,0.143072631029937,0.108058447837077,0.173577846823295,0.211821378740704,0.490585373110399,0.00130205371035878,0,0.164329817000865,0.132542818906842,0.119402329675407,0.116462887433354,0.106935365291824,0.109879326842529,0,0.095147858425252,0.127532968025052,0.00131808599445327,0,0.00119891588763978,0.118004806480373,0.128222830852922,0.999480769943997,0.114954800327677,0.103909545554064,0.151270542437469,0.132804667511602,0.00119891588763978,0.124409918833232,0.0866467912572064,0.0914946580050537,0.00161485550535207,0.00159834752105118,0.0013768998162477,0.0419758875002782,0.00112876499965576,0.00107374060111968,0.0960003113113868,0.185170988022787,0.151288949860893
GO:0034663,0,0.189442963850366,0.150798525823375,0.00133829769776196,0.155975695052125,0.00141727916729748,0.00122447043051037,0.00108234519298611,0.250389624624757,0.10337400422854,0.00164583441167786,0.0014718087799918,0.315644179086699,0.364891812903255,0.284348826232523,0.169207513681041,0.135595011010768,0.147107210456844,0.221761667016732,0.233680075691217,0.00150972731973969,0.00132209812367183,0.140900060699909,0.223941044274296,0.156332790777623,0.186690267063191,0.328505240423785,0.00119073147975141,0.250182480025328,0.59812206341773,0.337378902032174,0.306584445681078,0.240158182239556,0.402512931552867,0.412870939062347,0.248287347818522,0.223941044274296,0.474231258611328,0.00120412541869402,0.375561801704311,0.00110388763389282,0.10604342777023,0.127377649785324,0.114954800327677,0.999842376590142,0.391829027593,0.166403276841048,0.147866842973196,0.00110388763389282,0.139290112403486,0.0792511947703439,0.21587544531636,0.00144706725350762,0.00143379741384495,0.00125302027059905,0.250537485403696,0.00104413950375561,0.000996883672789462,0.250389624624757,0.199298725936457,0.136395750963942
GO:0016222,0,0.162884526285188,0.133474825204008,0.00117413221490422,0.136315202115405,0.00123448829938248,0.0010855941972425,0.000972389398373884,0.22881625144531,0.0943547943606056,0.00140435734958749,0.00127565497774831,0.282113902647106,0.320812906469724,0.256848186085411,0.147697659320396,0.121424244750034,0.130574753931411,0.202968936843203,0.212907669144776,0.00130404244567043,0.00116164465799687,0.125661071794369,0.629466347233151,0.13658787004833,0.159206532711474,0.29234340514699,0.00105899127587585,0.226521134129379,0.525782422344238,0.29935013544237,0.274854598182243,0.218272035352188,0.368402812271257,0.37706078825615,0.224966406103496,0.20479307226214,0.42758729643851,0.00106957224044863,0.324654845910613,0.000989742075975614,0.0924135996474161,0.114792694032756,0.103909545554064,0.391829027593,0.999972184104143,0.145556551475651,0.131172892901435,0.000989742075975614,0.124378953439462,0.0704961374500856,0.345322944463283,0.00125702706299875,0.00124700168319545,0.00110797600439963,0.395519031497301,0.000941441078394669,0.000902852196311481,0.359856225297106,0.170117832988695,0.119306678728149
GO:0005654,0,0.609507243985294,0.681946929180698,0.00236954056624927,0.249225951272992,0.00262893527815769,0.00203465250028118,0.00167021728971226,0.400155198968422,0.408044262306366,0.00354108433524687,0.00282293753537079,0.219176679651447,0.278926558581793,0.186583447030513,0.309513037888657,0.212952575031033,0.242792583845959,0.15113234201867,0.162797355887826,0.00296580922503063,0.00231922592482986,0.584152450518121,0.395465395148733,0.0978819186443834,0.1389640888576,0.191534466853473,0.00194316347107371,0,0.279591237356341,0.200092179932555,0.171585128946483,0.0542878417812901,0.15113234201867,0.156653673403752,0,0.412991760198136,0.49528848214764,0.00197908851530071,0,0.00172207696362542,0.196041985735942,0.193361906701596,0.151270542437469,0.166403276841048,0.145556551475651,0.965128138560249,0.787090469371942,0.00172207696362542,0.714258887638096,0.129193071948055,0.230631808706391,0.00273330298789028,0.00268634189150667,0.00211471695976656,0.0577668301721477,0.00158094951751383,0.00147507657970889,0.127071296980501,0.42761134964158,0.246133671027268
GO:0016604,0,0.472562787846099,0.572772480563296,0.00194754086855506,0.202773673190633,0.00211941893770869,0.00171547265626,0.0014489188069479,0.358304569371926,0.364616738876174,0.00267490767272082,0.00224373098419656,0.188115838202598,0.23049348465619,0.163589104405008,0.250989779723817,0.183512316198013,0.205250881703248,0.135684073898339,0.145012647821457,0.00233306125007168,0.00191342277963618,0.499058473412453,0.354539828386214,0.0795763446308483,0.104753056466934,0.16286178509886,0.00164997429800384,0,0.230947185632521,0.169007990902595,0.148209752484072,0.0481452341861079,0.135684073898339,0.140117790956633,0,0.370252440748954,0.43272871430131,0.0016758042272135,0,0.00148778651362769,0.158270146667082,0.16877654888388,0.132804667511602,0.147866842973196,0.131172892901435,0.787090469371942,0.992359900604532,0.00148778651362769,0.913701655610102,0.109745587066477,0.20784115339644,0.00218673383991888,0.00215657260106431,0.00177203849531767,0.0508617779552836,0.0013812601680592,0.00129975425266015,0.113781418963205,0.323424002070276,0.200721939603721
GO:0005925,0,0.00203261247006354,0.00152397201547794,0.00167099898062726,0.00173732033488101,0.00179596475052093,0.00149721647343309,0.00129007927245955,0.00104239250704139,0.00105910339670451,0.00217949897780045,0.0018844365686223,0.00136939789150208,0.00163502673492548,0.00120920036521529,0.00175869061791409,0.00133970139541,0.00147846218599432,0.00102082770521759,0.00108454361220375,0.00194704893099092,0.0016458195686635,0.00140305711465787,0.00103240084846794,0.00174232882242134,0.00219094435695599,0.00143712428654226,0.0014470808044076,0,0.00163779719098577,0.00148451788185117,0.00132236038889278,0.00111961750789238,0.00102082770521759,0.00105120532335119,0,0.00103240084846794,0.00123616585520176,0.00146691064383925,0,0.00132080189826931,0.00178701508662564,0.00124349264638046,0.00119891588763978,0.00110388763389282,0.000989742075975614,0.00172207696362542,0.00148778651362769,0.998136334977562,0.00138372525743923,0.441662858738972,0.000989742075975614,0.563981375140822,0.00182257220321843,0.00154012441533884,0,0.69054194698058,0.653847079309586,0.00104239250704139,0.00217253804007494,0.0017223142952535
GO:0016607,0,0.420356745467651,0.526206987437678,0.00177300118503051,0.183833830873577,0.00191433428297832,0.00157858904247814,0.00135004296003915,0.338722663680582,0.344358320519665,0.002356311808058,0.0020151799470405,0.174450270237195,0.210307747940046,0.153155875971676,0.22723941031635,0.170484244389583,0.189089341094726,0.12842772206088,0.136754580087063,0.00208694731503041,0.00174467996381929,0.461868320749646,0.335356243071252,0.0721208123558963,0.0922055399025553,0.150415198502401,0.0015229568571978,0,0.210685396726117,0.155642786936744,0.137830602456464,0.0453112746689192,0.12842772206088,0.132392962230586,0,0.350218671009992,0.404487754983832,0.00154493651844689,0,0.00138372525743923,0.143036525333521,0.157693563810933,0.124409918833232,0.139290112403486,0.124378953439462,0.714258887638096,0.913701655610102,0.00138372525743923,0.996699180358269,0.101315406526571,0.197076275206682,0.00196908382161753,0.00194459418429884,0.00162636216493299,0.0477094594429044,0.00129111567123283,0.00121962585678833,0.107563086276378,0.285035444573375,0.182145881765144
GO:0014069,0,0.156014660544701,0.112706521863095,0.00187338799381779,0.130481357086154,0.00203189405258264,0.00165767671811036,0.0014074714053018,0.0745172526340753,0.0757996712879677,0.00253698358097426,0.00214587467764728,0.10016446898964,0.121890476525089,0.0874530949679256,0.132292278590472,0.0977863412706806,0.108985091676152,0.0728667221485903,0.0777577130260663,0.00222744126976086,0.00184179747327661,0.102872078499119,0.0737518962362957,0.00196350890251933,0.00255250482025011,0.105625732636968,0.00159643864658292,0,0.122121472191382,0.10947888087201,0.0964022725025857,0.00120698601925634,0.0728667221485903,0.0751931908084055,0,0.0737518962362957,0.0895727247449954,0.00162060731834702,0,0.00144411911566647,0.13470121794014,0.0901500376780584,0.0866467912572064,0.0792511947703439,0.0704961374500856,0.129193071948055,0.109745587066477,0.441662858738972,0.101315406526571,0.994548084411972,0.0704961374500856,0.640322524497849,0.00206601773187043,0.00171043663580227,0,0.410903071493786,0.387280378105015,0.0745172526340753,0.168509809805796,0.129213108002017
GO:0070877,0,0.258087681568361,0.211488524848153,0.00117413221490422,0.120028556875457,0.00123448829938248,0.0010855941972425,0.000972389398373884,0.0820443802189422,0.0830814877991079,0.00140435734958749,0.00127565497774831,0.123422726523211,0.140353251820628,0.112369164127501,0.147697659320396,0.121424244750034,0.130574753931411,0.202968936843203,0.212907669144776,0.00130404244567043,0.00116164465799687,0.125661071794369,0.357121813348319,0.047038960910527,0.0548285134416821,0.104822683419026,0.00105899127587585,0.226521134129379,0.140521350065407,0.107335017402362,0.0985518948752567,0.218272035352188,0.202968936843203,0.362258953394755,0.224966406103496,0.20479307226214,0.114277582537779,0.00106957224044863,0.324654845910613,0.000989742075975614,0.0924135996474161,0.114792694032756,0.0914946580050537,0.21587544531636,0.345322944463283,0.230631808706391,0.20784115339644,0.000989742075975614,0.197076275206682,0.0704961374500856,0.999972184104143,0.00125702706299875,0.00124700168319545,0.00110797600439963,0.395519031497301,0.000941441078394669,0.000902852196311481,0.359856225297106,0.170117832988695,0.119306678728149
GO:0030054,0,0.00360826799330277,0.00226580827060752,0.00260682786007275,0.00277190542746748,0.00292425550390966,0.00220716606020271,0.00178472712241121,0.00134319216249447,0.00137106794427304,0.00409861888958736,0.00316629866371105,0.0019401971898393,0.00252032404830078,0.00163356950149263,0.00282670791451227,0.00188111866944411,0.00216664978821484,0.0013075983701944,0.00141400633222821,0.00334715309548892,0.0025460607896986,0.00200846390167535,0.0013266477358608,0.00278467716060281,0.00413928238987876,0.00207901235608946,0.00209991392711961,0,0.00252691294882124,0.00217967995121907,0.00184710724926893,0.00147421795828691,0.0013075983701944,0.00135786078324033,0,0.0013266477358608,0.00168317151336512,0.00214193138797385,0,0.00184406786444788,0.00290060261195789,0.0016967843575388,0.00161485550535207,0.00144706725350762,0.00125702706299875,0.00273330298789028,0.00218673383991888,0.563981375140822,0.00196908382161753,0.640322524497849,0.00125702706299875,0.934011423061232,0.00299545868517979,0.0023016984679,0,0.514773562842674,0.478229476550096,0.00134319216249447,0.00407407124391586,0.00273390093284299
GO:0042995,0,0.00352687664863078,0.00223344241559781,0.00256407818825807,0.00272362021741334,0.00287056810808457,0.00217644251154709,0.00176458507599518,0.0013317515173242,0.0013591496141628,0.00399392376098679,0.0031034514539704,0.00191641647344857,0.00248034271772702,0.0016166786906838,0.00277651185404216,0.00185875579140484,0.00213703628531709,0.0012967535839945,0.00140133325881128,0.00327700089409897,0.00250526534547234,0.0019829912593565,0.00131548601843207,0.00273594988195124,0.00403252659392142,0.0020517309563877,0.00207208488844745,0,0.00248672396478214,0.00214971165127377,0.00182554108586918,0.0014604478637454,0.0012967535839945,0.00134616998099773,0,0.00131548601843207,0.00166524500619105,0.00211298521321094,0,0.583304571504614,0.00284777236128542,0.00167856828147372,0.00159834752105118,0.00143379741384495,0.00124700168319545,0.00268634189150667,0.00215657260106431,0.00182257220321843,0.00194459418429884,0.00206601773187043,0.00124700168319545,0.00299545868517979,0.940659422171123,0.725959535210383,0,0.00166524500619105,0.00154819882025261,0.0013317515173242,0.0039706106216256,0.00268691946411587
GO:0030424,0,0.00260308151773139,0.00182361150370388,0.00203820911214778,0.00213775034656434,0.00222724002761801,0.00178543221315097,0.00149851224652833,0.0011743789313877,0.00119563270086459,0.00284897502463302,0.00236493290223111,0.00160660551313379,0.00198494153230509,0.00139048179035704,0.00217019905991161,0.00156588285969616,0.0017588266682521,0.00114707889150406,0.00122815539456257,0.0024643886111472,0.00200087077638244,0.00165313372054472,0.0011617121944557,0.00214533873289464,0.00286856325667026,0.00170063277135305,0.00171459298135232,0,0.00198902617906224,0.00176740350520903,0.00154224387686866,0.00127332646582287,0.00114707889150406,0.00118557675995562,0,0.0011617121944557,0.00142625820071462,0.00174250281743019,0,0.526766652060025,0.00221349246302757,0.00143602051189278,0.0013768998162477,0.00125302027059905,0.00110797600439963,0.00211471695976656,0.00177203849531767,0.00154012441533884,0.00162636216493299,0.00171043663580227,0.00110797600439963,0.0023016984679,0.725959535210383,0.988836553795943,0,0.00142625820071462,0.00133952199913716,0.0011743789313877,0.00283709257891191,0.00211507486549348
GO:0031463,0,0.0665294059081653,0.0519454338210456,0,0.0582071200453736,0,0,0,0.0369795049420316,0.0375192398837092,0,0,0.0472712078471336,0.055231729773152,0.0422996055655043,0.0588225753963542,0.0463595354610364,0.0505815022667463,0.233318858908514,0.246548958931393,0,0,0.048299155019053,0.411074626146441,0.058351551096254,0.0708354897405686,0.0493337869320369,0,0.264990724246406,0.0553129599336004,0,0,0.25377124348172,0.233318858908514,0.629213477851857,0.262865560531209,0.23573254970967,0.0431457472610584,0,0.409951632317118,0,0.059635079237892,0.0433749959029466,0.0419758875002782,0.250537485403696,0.395519031497301,0.0577668301721477,0.0508617779552836,0,0.0477094594429044,0,0.395519031497301,0,0,0,0.999601305492712,0,0,0.414701856987751,0.0703403145871272,0
GO:0005912,0,0.00183886124044254,0.00141239515570644,0.00153779546601023,0.00159378750616194,0.00164300485503761,0.00138938440413519,0.00120921427348604,0.000988954702898229,0.00100398380508644,0.00195825711533163,0.00171673901630521,0.00127863327441217,0.00150727731299128,0.00113787658496514,0.00161175428307503,0.00125270565839331,0.00137321968401583,0.000969523640538962,0.00102681638044909,0.00176855018224657,0.00151644475480988,0.00130793072478257,0.000979956800402963,0.00159800159999494,0.00196749185854682,0.0013374863745114,0.00134610601189893,0,0.00150963144266388,0.00137844240765983,0.00123753090808247,0.00105820184839348,0.000969523640538962,0.000996883672789462,0,0.000979956800402963,0.00116172344584146,0.00136324862755423,0,0.00123616585520176,0.00163551155432468,0.00116819205410517,0.00112876499965576,0.00104413950375561,0.000941441078394669,0.00158094951751383,0.0013812601680592,0.69054194698058,0.00129111567123283,0.410903071493786,0.000941441078394669,0.514773562842674,0.00166524500619105,0.00142625820071462,0,0.99921188295071,0.651205984211141,0.000988954702898229,0.00195263584256508,0.00158114954128167
GO:0030057,0,0.00169717490901298,0.00132728658106068,0.00143744007251356,0.00148624660120829,0.00152895714884347,0.00130694548543987,0.00114628561115653,0.000946460350104164,0.000960216648455065,0.00179837416206025,0.00159261191005653,0.00120848153935634,0.00141074055538435,0.00108198226250117,0.00150185868484183,0.00118529510032956,0.001292632237136,0.000928648238548799,0.000981081226250887,0.00163710453951515,0.00141876817891805,0.00123461953296479,0.000938215872315694,0.00148991053518589,0.00180615951533602,0.00126092146085569,0.00126857965096341,0,0.00141280258509571,0.00129725892338737,0.00117170071287851,0.00100969414131767,0.000928648238548799,0.00095372005935303,0,0.000938215872315694,0.00110352169819682,0.00128379337825307,0,0.00117047695292091,0.0015224659695341,0.00110935676675049,0.00107374060111968,0.000996883672789462,0.000902852196311481,0.00147507657970889,0.00129975425266015,0.653847079309586,0.00121962585678833,0.387280378105015,0.000902852196311481,0.478229476550096,0.00154819882025261,0.00133952199913716,0,0.651205984211141,0.99962912138857,0.000946460350104164,0.00179363221023007,0.00147525070868832
GO:0005787,0,0.143310738642029,0.115896859283717,0.00124896939550197,0.127903673503246,0.00131748917020689,0.00114926437693053,0.00102316246951445,0.238869319020367,0.086779877665653,0.178781989829656,0.161256604095533,0.418248513601755,0.340930156493719,0.378933456314345,0.129064241662027,0.411111843622405,0.443892692285168,0.399020080789387,0.419445708323411,0.16510092229895,0.145936245429602,0.1087337080249,0.372687579726771,0.00128839382206671,0.00151828030205444,0.308956154633679,0.00111949220926531,0.23749271866122,0.341364119112582,0.668760328788793,0.611122490747473,0.228441140674615,0.495614605499725,0.50777754259404,0.235784304273963,0.213719329353159,0.274393395015031,0.133701467648913,0.347674855468334,0.00104239250704139,0.087514231201235,0.0988524957425761,0.0960003113113868,0.250389624624757,0.359856225297106,0.127071296980501,0.113781418963205,0.00104239250704139,0.107563086276378,0.0745172526340753,0.359856225297106,0.00134319216249447,0.0013317515173242,0.0011743789313877,0.414701856987751,0.000988954702898229,0.000946460350104164,0.999935096243,0.150165044303013,0.498194528050825
GO:0043231,0,0.622003206554729,0.337787662169717,0.00331543292741479,0.356866939828078,0.00384646266681526,0.00269482642634721,0.00209064410369291,0.150165044303013,0.153676167553096,0.00617297783400574,0.00427646637794345,0.280062959679256,0.385613587242654,0.228957189260596,0.446632314243898,0.269980025038228,0.319811853630187,0.177783659091003,0.194148277481728,0.00461311851430971,0.00321775850101793,0.291859670818051,0.180689741763423,0.140409652643691,0.243799583161295,0.249330917872148,0.00253664347846332,0,0.386885135238387,0.264030711957852,0.216555564194597,0.0652487814190211,0.177783659091003,0.185473540106511,0,0.180689741763423,0.237022272328987,0.00259821171635316,0,0.00217253804007494,0.285870548989767,0.239248990327846,0.185170988022787,0.199298725936457,0.170117832988695,0.42761134964158,0.323424002070276,0.00217253804007494,0.285035444573375,0.168509809805796,0.170117832988695,0.00407407124391586,0.0039706106216256,0.00283709257891191,0.0703403145871272,0.00195263584256508,0.00179363221023007,0.150165044303013,0.742573155806105,0.350560505782115
GO:0031090,0,0.315350040617895,0.207400175088067,0.00236998993338215,0.249275920775004,0.00262948842675198,0.00203498381586288,0.00167044054134916,0.127084285831811,0.129590014818279,0.418609160457297,0.333694280507328,0.704296485710124,0.228644655654025,0.599549379319138,0.253722447640938,0.684293306189933,0.780195348884322,0.485622843437706,0.523109228712402,0.350586890458256,0.274140400667667,0.18552823137898,0.125594712341387,0.00251608543356366,0.00357241738663671,0.191563978416719,0.00194346565882978,0,0.229189613673996,0.784525594677748,0.672739126606879,0.00139536088796753,0.485622843437706,0.50336597855306,0,0.125594712341387,0.157301249195738,0.23392863269534,0,0.0017223142952535,0.174029422354238,0.158495744374662,0.151288949860893,0.136395750963942,0.119306678728149,0.246133671027268,0.200721939603721,0.0017223142952535,0.182145881765144,0.129213108002017,0.119306678728149,0.00273390093284299,0.00268691946411587,0.00211507486549348,0,0.00158114954128167,0.00147525070868832,0.498194528050825,0.350560505782115,0.96508177873382
